EAN,CNP,brand,itemDescriptionEN,itemCapacity,bestSeller,stock,sales90d,sales180d,sales365d,salesnext90d_lastyear,stockAvgPrice,supplierPrice,isActive,bestbuyPrice(12M),bestbuyPrice_supplier(12M),bestbuyPrice_date(12M)
3661434008641,7079046,Uriage,Baby 1ère Cu-Zn + Anti-Irritation Baby Spray,100,4,1,1,2,6,2,"5,47","7,25",TRUE,"5,47",Uriage,2024-07-23 10:35:00
3600524029920,,Elvive,Hidra Hydraluronic Shampoo ,400,4,3,0,0,4,3,"3,81","5,3",TRUE,,,
8719134185102,,Rituals,The Ritual of Karma Car Air Freshener 2x3g,1,4,0,0,1,1,0,"14,46","11,95",TRUE,"14,46",Qogita EU,2025-04-14 21:18:00
,16871_pv,Shiseido,Vital Perfection Liftdefine Radiance Serum,40,4,0,0,0,0,0,,"74,53",FALSE,,,
3323030001258,6115097,Akileine,Gel Freshness Alive for Tired Feets ,125,4,4,0,2,2,0,"6,42","8,31",TRUE,"6,65",Expanscience,2025-04-10 11:04:00
3760022730251,,Juliette has a gun,Mmmm Eau de Parfum ,100,4,1,0,3,5,0,"43,65","69,43",TRUE,"43,65",Qogita EU,2025-03-21 14:21:00
5600837240669,7001479,ATL,Rich Fat Cream for Extreme Dry and Sensitive Skin ,400,3,0,8,16,25,2,"15,56","15,56",TRUE,"15,56",Empifarma,2024-10-14 08:28:00
8431166181036,7468728,Leti,Letiat4 Atopic Skin Defense Spray,200,4,0,0,0,0,0,"16,05","18,23",FALSE,,,
729238180550,10118055101,Shiseido,Technosatin Gel Lipstick,"3,3",4,0,0,0,0,0,"16,76","19,03",TRUE,,,
,,Gillette,King C. Gillette Shave & Edging Razor Refills,3,4,0,0,0,0,0,,"10,56",TRUE,,,
3423222106324,31800545101,Issey Miyake,Le Sel D'Issey Eau de Toilette,100,2,0,3,3,12,2,"39,08","66,12",TRUE,"39,08",Engel,2025-06-02 09:26:00
4064666302461,99240011394,Sebastian,Seb Man the Purist Shampoo ,250,4,0,0,0,0,0,,13,TRUE,,,
813091025971,LT48578,London Town,Lakur Nail Polish,12,4,2,1,1,2,0,"7,26","7,26",TRUE,"7,26",BK Kosmetika,2025-01-02 09:23:00
634438241973,20211| 7109710,Papillon,Papillon Hand Cream ,75,4,7,1,5,12,4,"3,53","3,93",TRUE,"3,53",Papillon Cosmetic,2024-09-02 08:30:00
5055860854800,HBLF73A,Montana Eyewear,Blue Light Filter Glasses HBLF73A Turtle ,1,4,0,1,1,1,0,"3,15","4,5",TRUE,"3,15",SunopticDE,2025-05-07 08:19:00
5055860825657,,Montana Eyewear,Kids Flexible Sunglasses SK7D,1,4,1,0,0,0,0,"9,95","9,95",TRUE,,,
3390150588273,CPY18712,Payot,Nue D'Tox Make-Up Remover Gel,150,4,2,1,2,5,2,"11,88","13,2",TRUE,"10,56",Sorisa,2024-08-01 09:55:00
85805239251,A0133506,Elizabeth Arden,Pure Finish Mineral Powder,"9,7",4,1,0,0,0,0,"19,19","22,31",TRUE,"19,19",ELIZABETH ARDEN,2024-11-19 11:19:00
,18994_PV,Shiseido,Waso Yuzu-C Eye Awakening Essence ,20,4,2,0,0,2,2,,"15,77",FALSE,,,
5055860826319,Box69B      +2.50cinzento,Montana Eyewear,Reading Glasses Box69,1,4,0,0,0,0,0,"2,5","3,5",TRUE,,,
8429603000286,7294678,Fisiocrem,Patch Cannabidiol Feeling of Relief and Well-Being,8,3,3,4,6,9,0,"10,76","13,45",TRUE,"10,13",TheraLab-Uriach,2024-12-18 07:31:00
7310361148871,7552166,Libero,Diapers Comfort ,24,4,0,1,1,1,0,"5,14","5,14",FALSE,"5,14",OCP,2025-06-09 08:21:00
7611773063340,121230,La Prairie,Cellular Swiss UV Protection Veil,50,4,1,0,0,0,0,"106,89","152,03",TRUE,"106,89",Qogita EU,2024-09-12 08:31:00
647168300988,AS049-NA00NB-A,MomCozy,Milk Collection Container Cup,1,4,0,0,0,0,0,,"7,65",FALSE,,,
3600524143145,,LOreal Paris,Men Expert Hydra Energetic Roll-On Deodorant 72H,50,3,10,14,16,27,7,"2,59","3,36",TRUE,"2,59",LOreal MassMarket,2024-09-23 10:17:00
8809789570498,,Skybottle,White Rain Hand Wash,300,4,0,0,0,0,0,,"10,99",TRUE,,,
7350120793010,,Foreo,issa™ 4 Electric Toothbrush,1,4,0,0,0,0,0,,"56,34",TRUE,,,
3522931003693,6085084,Caudalie,Thé Des Vignes Nourishing Body Care ,200,3,7,13,18,34,6,"7,51","11,5",TRUE,"7,48",Caudalie PT,2024-11-21 17:17:00
192333255094,V8WQ12A000,Clinique,Even Better Clinical Vitamin Makeup Foundation,30,4,0,0,0,0,0,,26,TRUE,,,
5060762540317,AV023,Avant,R.N.A. Radical Firmness Anti-Ageing Serum,30,4,3,0,0,0,0,"66,83","66,83",TRUE,,,
,13922_pv,Shiseido,Future Solution Lx Eye and Lip Contour Regenerating Cream,15,4,0,0,0,0,0,,"92,53",FALSE,,,
3666057092794,80091422,Clarins,Joli Rouge,3.5,4,1,1,5,7,2,"12,77","13,27",TRUE,"12,77",Clarins,2024-07-25 17:02:00
640466164030,16403,Bye Bye Blemish,Vitamin C Dark Spot Brightening Lotion ,30,4,2,0,1,4,2,6,6,TRUE,6,Kapalua ,2024-08-16 08:35:00
8057971181353,3423473032816,Dolce Gabbana,Light Blue Eau Intense Eau de Parfum ,100,4,1,0,2,6,2,"55,29","70,88",TRUE,"45,4",Engel,2025-02-10 09:18:00
5601135063240,Empty,Ach Brito,Patti Hand Soap ,90,4,2,1,3,12,8,"0,69","0,69",TRUE,,,
5060669784661,,Haan,Case and Lanyard for Hand Sanitizers,1,4,5,0,0,0,0,,"2,9",TRUE,,,
,6130922,Protefix,Extra Strong Adhesive Cream for Dentures with ,40,4,0,0,0,0,0,"5,83","5,67",TRUE,,,
,39305TM1,Sicura,Support Hold-Ups 140den,1,4,0,0,0,0,0,"15,75","19,02",FALSE,,,
3600531529000,,Maybelline,City Bronzer Powder ,8,4,2,0,0,2,1,"7,21","9,36",TRUE,,,
85805233273,A0120533,Elizabeth Arden,Lip Color Lipstick,4,4,0,0,0,0,0,,"17,11",TRUE,,,
729238146594,10114659301,Shiseido,Sports Bb + Wetforce Sun Care,30,2,82,17,30,72,11,"18,55","21,01",TRUE,,,
5391532529905,848032,Luna,Thickening Leave-In Treatment,200,4,0,0,0,0,0,,"10,57",TRUE,,,
3253581781869,24GD075CBR25,LOccitane,Cherry Blossom Shower Gel,75,4,0,0,0,5,2,"2,96","3,39",FALSE,"2,96",L´Occitane España S.L,2024-08-29 19:20:00
3614274098440,LE670500,Azzaro,Chrome Azure Eau de Toilette,100,4,0,0,0,1,0,"49,09","49,09",TRUE,"49,09",LOreal Luxe,2024-12-23 08:38:00
,,Purobio,Resplendent Liquid Stardust Highlighter,12,4,2,0,1,1,0,,"7,45",FALSE,,,
3282770149753,7478131,A Derma,Exomega Control Emollient Milk ,200,4,3,0,0,1,1,"9,3","12,63",TRUE,"9,3",Pierre Fabre,2024-10-09 09:11:00
8809563100637,PU0016,Purito,Defence Barrier pH Cleanser,150,4,0,0,0,0,0,,"7,94",TRUE,,,
3770000002553,,Juliette has a gun,Gentlewoman Água de Colónia ,50,4,1,0,0,0,0,"32,93","52,07",TRUE,"32,93",Qogita EU,2025-03-21 14:21:00
8426420070256,6632919,Suavinex,Essentials Premium Set,1,4,0,2,2,2,0,"16,95","18,83",TRUE,"16,95",Suavinex,2025-06-12 10:10:00
3145891410501,,Chanel,Hydra Beauty Essence Mist Hydration Protection Radiance Energizing Mist ,48,4,0,0,0,2,0,"46,65","46,65",TRUE,"46,65",Douglas,2024-09-23 10:21:00
8008230010518,15000732,Acca Kappa,Circular Wood Hairbrush 732,1,4,0,0,0,0,0,,"6,32",TRUE,,,
8029352355974,SE003,Sendo,Ultra Repair Restoring Hair Mask,200,4,2,2,2,7,3,"6,03","6,94",TRUE,"5,91",Kapalua ,2024-07-22 09:34:00
3600551153261,,Mixa,Ceramide Protect Body Lotion,250,4,6,5,9,14,2,"3,77","5,24",TRUE,"3,77",LOreal MassMarket,2024-10-15 09:51:00
5060806562985,MRS034,BPerfect,Mrs Glam - Mrs Kisses Lipstick,30,4,0,0,0,0,0,,"8,96",TRUE,,,
8809581454828,I2171,Missha,Airy Fit Sheet Mask ,1,4,0,6,26,39,11,"0,78","0,78",TRUE,"0,78",LHBG ,2024-07-18 08:29:00
3474637208714,,Redken,Acidic Bonding Curls Conditioner,1000,4,1,2,2,5,0,"32,67","36,3",TRUE,"32,31",LOreal Redken,2024-10-04 00:00:00
3386460137553,49490211020000,Jimmy Choo,Rose Passion Eau de Parfum,60,4,0,0,0,0,0,"37,5","50,21",TRUE,,,
,7134205_PV,Avene,Xeracalm Nutrition Moisturizing Lotion,100,4,1,0,0,0,0,,"5,95",FALSE,,,
3614273945332,LE275500,Yves Saint Laurent,Rouge Pur Couture Lipstick,"3,8",4,2,0,0,5,3,"22,51","24,36",TRUE,"22,51",LOreal Luxe,2024-07-22 09:34:00
3606000463622,7477687,Skinceuticals,Soothing Cleanser Foam ,150,2,16,15,19,33,7,"23,36",24,TRUE,"21,42",Farmácia Saúde,2024-11-14 12:22:00
8011003809202,35110200115,Versace,Eros Eau de Toilette ,50,4,1,0,0,1,1,"36,16","40,4",TRUE,"36,16",Qogita EU,2025-03-28 09:08:00
5060669780908,2675,Haan,Gift Pack Great Aquamarine 30 mL + 100 mL + 50 mL + 55 mL + Strip,1,4,0,0,0,0,0,17,17,FALSE,17,"HASSE, S.A.",2024-09-16 08:52:00
769915233490,,The Ordinary,Hyaluronic Acid 2% + B5,30,2,112,114,175,271,30,"7,25","10,96",TRUE,"7,25",Checkpoint Distribution,2024-10-25 11:06:00
3701436910037,6862136,Roger Gallet,Rose Perfumed Soap ,100,4,2,0,1,3,1,"3,5","4,8",TRUE,"3,5",Lab Native,2024-12-09 08:54:00
8011003823536,35112100025,Versace,Eros Pour Femme Eau de Parfum ,100,4,0,0,0,2,1,"66,92","67,63",TRUE,"66,92",Mass Perfumarias,2024-08-29 10:16:00
3574661783154,6041830,Neutrogena,Hydro Boost Moisturizer Night Cream,50,3,8,15,26,39,8,"10,1","13,46",TRUE,"9,66",JNTL Consumer,2024-09-16 08:55:00
3600542442237,,Garnier,Ultra Suave no Rinse Conditioner ,200,4,3,1,3,3,0,"3,65","5,04",TRUE,,,
3600523456222,,LOreal Paris,Revitalift Laser X3 Day Cream,50,3,15,4,4,5,0,"16,45","21,88",TRUE,,,
8015150248006,K24800,Collistar,Rigenera Smoothing Anti-Wrinkle Cream ,50,4,2,0,0,0,0,"32,24","37,45",TRUE,,,
8427426012035,6110320,Vitis,Surgical Toothbrush,1,4,5,2,2,10,2,"1,75","4,07",TRUE,"1,69",Laboratórios Vitória A,2024-10-14 08:28:00
7640118831962,7459933,Bogar,Bogacare Perfect Eye Cleaner for Dogs,100,4,0,0,0,0,0,,"8,09",TRUE,,,
,,Swiss Perfection,Cellular Perfect Body Hand Cream ,75,4,0,0,0,0,0,,"51,83",FALSE,,,
3461026073787,7123364,Institut Esthederm,Excellage Hand Cream ,50,2,2,11,16,22,1,"17,21","21,79",TRUE,"16,91",Institut Esthederm,2024-12-03 13:46:00
5060907054853,IMP-M/D3,BPerfect,Full Impact - Complete Coverage Concealer,36,4,3,0,0,0,0,"9,49","9,49",TRUE,,,
8411061781197,65083993,Carolina Herrera,212 Vip Rosé Eau de Parfum ,30,4,0,0,0,1,0,"32,29","33,29",TRUE,"32,29",Mass Perfumarias,2024-10-21 09:56:00
887167466739,887167466739,Estee Lauder,Futurist Hydra Rescue,35,4,0,1,2,3,0,27,27,TRUE,27,Mass Perfumarias,2025-03-10 00:00:00
3614273988650,LE421200,Lancome,Teint Idole Ultra Wear Care & Glow Skin-Glow Serum Concealer,"13,5",4,0,0,0,0,0,,"20,91",TRUE,,,
5060776980109,7497156,Dr Vegan,Brain Fuel Food Supplement,30,4,0,0,0,0,0,,"26,17",TRUE,,,
,,Montana Eyewear,"Cleaning Kits: Including Lens Spray, Screwdriver Micro Fiber Cloth in Transparen",1,4,0,0,0,0,0,,"1,8",FALSE,,,
5600360018315,7752766,Barral,Babyprotect Moisturizer Cream ,100,4,0,0,0,0,0,,4,TRUE,,,
3386460149310,88880121010000,Lacoste,Red Eau de Toilette,125,4,0,0,0,0,0,,"52,26",TRUE,,,
647168301633,CR001-GR00NB-B,MomCozy,Baby Sling Carrier,1,4,0,0,0,0,0,,"19,6",FALSE,,,
3274872441040,P011121,Givenchy,Gentleman Eau de Toilette for Men ,100,4,0,0,0,0,0,"56,31","59,11",TRUE,,,
4005800631191,6079889,Eucerin,pH5 Shower Oil,1000,2,14,36,79,157,49,"15,48","19,35",TRUE,"15,48",Beiersdorf,2025-01-27 08:40:00
2100000058723,7380980,Wassen,Acutil Nutricional Suplement ,60,2,3,12,31,57,16,"16,98","16,98",TRUE,"16,18",Empifarma,2024-08-07 08:33:00
,6011700_PV,Intea,Chamomile Blonde Highlights Shampoo,250,4,0,0,0,0,0,,"6,2",FALSE,,,
8809581456594,I2177,Missha,Mascure Nutrition Propolis Sheet Mask,1,4,0,2,2,2,0,,"1,1",TRUE,"1,1",Cosibella,2025-07-10 00:00:00
7290011521042,,Moroccanoil,Intense Curl Cream ,300,3,1,3,6,10,3,"22,54","23,65",TRUE,"19,2",Qogita EU,2024-07-23 10:22:00
762765366943,BC001-GR00NB-B,MomCozy,Kangaroo Baby Carrier,1,4,0,0,0,0,0,,"34,97",FALSE,,,
,LC948500_PV,Biotherm Homme,Aquapower Shower Gel ,75,4,1,0,0,0,0,,"12,39",FALSE,,,
3337875609593,6090480,La Roche Posay,Effaclar A.I. Local Blemishes Corrector,15,3,15,6,19,55,30,"8,86",10,TRUE,"8,74",LOreal DCA,2024-09-09 09:20:00
773602002160,,MAC,Lip Pencil ,"1,5",4,0,0,0,0,0,"14,96","21,95",TRUE,,,
8437014761573,,Nuggela Sule,Nº1 Shampoo Strength and Volume 250mL + Hair Serum 70mL,1,3,2,4,7,7,0,"20,54","21,62",TRUE,"18,38",Nutrição Biomolecular Lda,2025-03-13 09:56:00
3661467001817,,Novexpert,Magnesium Detox Mask with Creamy Pink Clay,75,4,2,0,1,3,2,"7,43","10,73",TRUE,"7,43","Emironas, UAB",2024-11-26 00:00:00
8436613240120,7314872,AOKLabs,Eternal Summer Maisha Glitter Oil,50,4,2,0,0,0,0,"16,03","16,03",TRUE,,,
3253581767559,01SL0045K23,LOccitane,Shea Butter Lip Balm,"4,5",2,26,21,33,76,22,"4,7","4,95",TRUE,"4,7",L´Occitane España S.L,2024-08-12 09:17:00
8008230010433,15000729,Acca Kappa,Circular Wood Hairbrush 729/1,1,4,0,0,0,0,0,,"6,32",TRUE,,,
8809800940149,,Isntree,Chestnut AHA 8% Clear Essence,100,4,2,1,4,5,0,"6,74","9,77",TRUE,"6,73",Cosibella,2025-06-23 00:00:00
3282770149074,6576074,Avene,Very High Protection Fluid,50,2,453,9,32,71,31,"8,99","16,45",TRUE,,,
3145891453812,,Chanel,Nº1 DE CHANEL Red Camellia Revitalizing Lip And Cheek Balm,"6,5",4,0,0,0,1,1,"37,28","37,28",TRUE,"37,28",Douglas,2024-09-11 12:13:00
747930071914,,La Mer,The Soft Fluid Long Wear Foundation,30,4,0,0,2,2,0,"56,95","85,4",TRUE,"56,95",Checkpoint Distribution,2025-03-31 09:36:00
7350120790941,F0941,Foreo,Supercharged Ultra-Hydrating Sleeping Mask,15,4,0,2,2,4,1,"13,6","13,6",FALSE,"13,6",Foreo,2024-07-26 09:41:00
3600541946293,,Garnier,Ultra Suave Conditioner Avocado Oil,400,4,4,0,6,7,0,"3,81","4,95",TRUE,"3,81",LOreal MassMarket,2025-03-03 11:20:00
3423222055523,,Narciso Rodriguez,For Her Musc Noir Rose Eau de Parfum,50,4,1,0,0,0,0,"64,04","68,38",TRUE,"64,04",Qogita EU,2025-04-09 15:30:00
27131763529,27131763529,Estee Lauder,Daywear Anti-Oxidant Creme Dry Skin,50,4,0,2,3,3,0,"33,45","33,5",TRUE,"32,5",Mass Perfumarias,2024-08-05 08:30:00
70942125512,6179564,GUM,Baby Smooth Toothbrush 213 ,1,4,0,0,0,1,0,"3,58","3,55",TRUE,"3,58",OCP,2024-11-15 15:20:00
8050391960386,CTPFCTLSY0090,Altissima,Thermal Protector,250,4,2,0,0,1,0,"9,81","10,9",TRUE,"9,81",LVM,2024-10-29 09:01:00
7640118832044,7755538,Bogar,Bogadent Dental Enzyme Stripes Snacks,100,4,5,1,1,1,0,"5,38","5,82",TRUE,"5,38",Crefar,2025-07-03 00:00:00
5060776980215,7497289,Dr Vegan,Skin Saviour Food Supplement,60,4,0,0,0,0,0,,"24,68",TRUE,,,
7611773052733,116307,La Prairie,Skin Caviar Concealer Foundation,30,4,0,0,0,0,0,"184,55","186,59",TRUE,,,
8436574360462,7239749,Melora-Capilares-IFC,Iraltone Sebum Regulator Shampoo,200,3,0,6,8,13,3,"9,71","11,71",TRUE,"9,71",Distrifarma IFC,2024-10-17 12:02:00
3522930004073,7266072,Caudalie,Vinopure Salicylic Spot Solution,15,3,61,69,186,502,152,"5,6",7,TRUE,"5,6",Caudalie PT,2024-07-26 13:11:00
8809657119446,D1200002,Torriden,DIVE-IN Multi Pad,80,4,0,0,0,0,0,,12,TRUE,,,
5055130085576,Box92D        +2.50red,Montana Eyewear,Reading Glasses Box92d Red ,1,4,0,0,0,0,0,3,3,TRUE,,,
8809670682019,,Mary and May,Vegan Primer Glow Sun Cream,50,4,0,1,4,8,4,"11,39","11,39",TRUE,"11,37",Cosibella,2024-09-10 09:22:00
3600523625741,,Elvive,Elvive Dream Long Super Conditioner ,300,4,5,1,1,1,0,"3,57","4,89",TRUE,"3,57",LOreal MassMarket,2025-06-23 12:26:00
3352712009466,7244376,Osmobiotic,Osmobiotic Immuno Adult Sachets,30,4,0,0,1,49,17,"8,58","11,76",FALSE,"8,54",Boiron,2024-07-29 09:06:00
8023264502549,MFC76200,RVB LAB,Urban Jungle Palette,1,4,1,0,1,1,0,"19,12","24,45",TRUE,"19,12",To Skin,2025-03-13 00:00:00
8028713280023,,Acqua di parma,Colonia Futura Eau de Cologne,100,4,0,0,0,0,0,,"52,95",TRUE,,,
859847006351,,Reuzel,Shave Cream ,"283,5",4,0,1,1,1,0,"10,71","12,44",TRUE,"10,71",Qogita EU,2025-05-28 09:43:00
8050148500995,T50099,Teaology,Hyaluronic Tea Eye Mask,1,4,2,0,1,3,1,"2,19","2,43",TRUE,"2,19",Luso-Helvética,2024-10-24 08:54:00
810912036659,810912036581,Sol de Janeiro,Bum Bum Cream 240mL + Body Wash 385mL + Body Scrub 75g + Body Oil Sample,1,2,13,5,5,5,0,"49,95","49,95",TRUE,"49,95",Checkpoint Distribution,2025-03-18 14:05:00
800897249403,K5805800,NYX Professional Make Up,Pro Fix Stick Correcting Concealer,"1,6",4,0,5,8,9,0,"4,93","6,57",TRUE,"4,93",LOreal MassMarket,2024-12-04 16:04:00
3439600056525,LC6388,Thierry Mugler,Angel Eau de Parfum ,25,3,0,1,1,2,0,"40,89","44,95",TRUE,,,
3145891417807,,Chanel,Le Lift Cream,50,4,0,0,0,0,0,"88,87","104,35",TRUE,,,
717334276550,,Origins,Ginzing Energizing Gel Cream 30mL + Face Wash 30mL + Eye Cream 5mL,1,4,1,0,1,1,0,"13,3","13,3",TRUE,"13,3",Engel,2025-03-26 09:04:00
8429979439765,7264762,Sesderma,Seslash Black Eyelash Regenerating Mascara,5,3,6,7,25,44,12,"9,52","12,7",TRUE,"8,57",Sesderma,2025-02-18 16:54:00
8809786593926,,Peripera,Ink Airy Velvet,4,4,0,0,2,4,1,"6,86","6,86",TRUE,"6,86",Cosibella,2024-10-15 00:00:00
8051411366935,186,Purobio,Perfect One Concealer,"4,8",4,0,0,0,0,0,,"5,45",TRUE,,,
,15478_PV,Shiseido,Ultimune Power Infusing Eye Concentrate ,15,4,0,0,0,0,0,,"35,55",FALSE,,,
7350022277625,7653,Lelo,MONA 2 G-Spot Massager,1,4,0,0,0,0,0,"88,83","76,45",TRUE,,,
3264680015854,7296087,Nuxe,Crème Prodigieuse Boost Night Balm-Oil for All Skin Types ,50,4,2,1,8,12,1,"20,5","25,62",TRUE,"20,5",Nuxe,2025-01-17 00:00:00
3348901206167,,Dior,Addict Eau de Toilette ,50,4,0,0,0,0,0,"60,73","62,55",TRUE,,,
7898665434666,,Vitafor,Simcaps Probiotics Food Supplement,60,3,3,2,2,2,0,"22,46","23,41",TRUE,"22,46",Vitafor Europe,2025-06-25 00:00:00
3700559609231,,Maison Francis Kurkdjian,Amyris Femme Extrait de Parfum,70,4,0,0,0,0,0,,"214,95",TRUE,,,
3348901498395,,Dior,Addict Lip Glow Oil ,6,4,0,0,0,2,1,"27,15","26,72",TRUE,"27,15",Qogita EU,2024-09-17 10:50:00
3348901525848,,Dior,Forever Natural Nude ,30,4,1,0,2,2,0,"35,35","35,83",TRUE,"35,35",Qogita EU,2025-01-29 15:39:00
3264680038334,7501593,Nuxe,Huile Prodigieuse Or Florale Dry Oil,50,2,125,39,44,127,50,"11,4","15,83",TRUE,"11,4",Nuxe,2025-05-13 09:11:00
8004608255550,71257,Davines,Naturaltech Energizing Gel,150,4,0,0,0,0,0,,"21,91",TRUE,,,
,6259341_pv,Bio Oil,Bio-Oil Gel for Dry Skin,50,4,0,0,0,0,0,,"5,7",FALSE,,,
3145891870183,,Chanel,Stylo Yeux Waterproof ,0.30,4,0,0,1,14,8,"23,32","23,32",TRUE,"23,32",Douglas,2024-09-18 13:00:00
768614155270,10115527101,Shiseido,Ginza Spray Perfumed Deodorant ,100,4,0,0,0,2,2,"21,77","23,03",TRUE,"21,77",Mass Perfumarias,2024-08-30 09:55:00
3666057241369,80106984,Clarins,Skin Illusion Full Coverage Foundation,30,4,0,0,2,2,0,"27,04","27,04",TRUE,"27,04",Clarins,2025-02-21 14:30:00
3473311502506,150250,Sisley Paris,Sisleÿa L'Intégral Anti-Aging Extra-Rich Cream,50,4,0,0,1,1,0,"257,38","263,72",TRUE,"257,38",Mass Perfumarias,2025-03-05 08:28:00
5060907054624,CCON-W4,BPerfect,Chroma Conceal Liquid Concealer,12..5,4,1,0,0,1,1,"6,51","6,51",TRUE,"6,51",BPerfect Cosmetics,2024-10-14 09:58:00
88300605385,65605380005,Calvin Klein,Eternity for Men Eau de Toilette ,30,4,0,1,1,2,1,"14,58","28,1",TRUE,"14,58",Qogita EU,2024-10-17 18:57:00
666151030671,,Dermalogica,Prisma Protect Moisturizer,50,4,0,1,1,1,0,"43,14","43,14",TRUE,"43,14",Qogita EU,2024-10-30 19:06:00
3770000002690,,Juliette has a gun,Lady Vengeance Eau de Parfum ,50,4,1,0,0,1,0,"32,93","52,07",TRUE,"32,93",Qogita EU,2025-03-21 14:21:00
,6876631_pv,Dercos,Energy + Shampoo Targets Hairloss,200,4,0,0,0,2,2,,"9,64",FALSE,,,
8809647770268,,Unleashia,Get Loose Glitter Gel,4,4,1,0,0,0,0,"3,9","4,87",TRUE,,,
5021769821076,994401,Chit Chat,Festival Face Art,1,4,0,0,0,0,0,,"4,33",FALSE,,,
192333171943,V7HJ140000,Clinique,Quickliner for Lips ,3,4,1,1,3,4,0,"14,5","14,5",TRUE,"14,5",Socosmet,2025-01-20 10:29:00
3337875677967,6363481,Dercos,Densi Solutions Balm Conditioner ,200,3,0,2,6,15,4,"13,55","15,3",TRUE,"12,22",LOreal DCA,2024-07-22 09:10:00
8809680142060,,Amuse,Dew Tint,4,4,0,0,0,0,0,"9,38","10,17",TRUE,,,
8021233132025,10900450,Parlux,ALYON Hair Dryer [European Plug 220V],1,4,0,0,1,1,0,"104,42","104,42",TRUE,"104,42",Ricki Parodi,2025-04-07 09:28:00
3386460059107,KL001B12,Karl Lagerfeld,Classic Deodorant Stick,75,4,30,18,18,18,0,"9,34","10,92",TRUE,"9,34",BK Kosmetika,2025-06-11 13:22:00
,8436611730524_pv,Segle,Clear Skin Azelaic Gel Cream,30,4,0,0,0,1,0,,0,FALSE,,,
3282770143799,7519348,Klorane,Cupuaçu Flower Frangipani Nourishing Shower Cream ,200,4,2,2,4,5,0,"4,04","5,39",TRUE,"4,04",Pierre Fabre,2025-01-30 08:38:00
887167368637,887167368637,Estee Lauder,Resilience Lift Tri-Peptide Cream Normal to Combination Skin,50,4,0,0,0,0,0,80,85,TRUE,,,
3600523409273,,LOreal Paris,Le Khôl Naturel By Paradise Eye Liner,9,4,3,2,3,3,0,"3,62","4,18",TRUE,"3,62",LOreal MassMarket,2025-02-04 10:28:00
8809663754617,50032,Mizon,Collagen Power Lifting Cream    ,75,3,1,7,25,56,10,"11,81","15,75",TRUE,"11,81",NutryPharma,2024-09-10 08:47:00
30158931,30158931,Essie,Color Nail Polish ,"13,5",4,3,0,0,0,0,,"6,19",TRUE,"6,19",LOreal MassMarket,2025-07-01 12:29:00
850049716321,,Michael Kors,Michael Kors Pour Femme Eau de Parfum,100,4,1,0,0,5,0,"63,13","78,93",TRUE,"63,13",Mass Perfumarias,2024-11-18 12:01:00
8004608519942,,Comfort Zone,Tranquillity Blend,100,3,2,1,1,1,0,"34,95","34,95",TRUE,"34,95",Checkpoint Distribution,2025-05-27 09:28:00
8435415076906,,Jean Paul Gaultier,Le Male Elixir Parfum,200,3,1,1,1,3,0,"94,89","99,59",TRUE,"89,13",Qogita EU,2024-12-02 14:28:00
5600239801017,6976902,Dvine,Grape Oil Cleansing Milk ,125,4,0,0,0,0,0,"6,82","9,09",FALSE,,,
7350075029448,9448,Lelo,Hugo 2,1,4,1,0,0,1,0,"88,61","98,45",TRUE,"88,61",Lelo,2024-07-31 11:06:00
5055810012281,AWP3614A,Al Wataniah,Watani Intense Gold Eau de Parfum,100,4,2,0,1,2,0,"15,92","19,9",TRUE,"15,92",Dvderma,2024-10-09 13:41:00
3540550013657,7307090,Filorga,Global-Repair Advanced Cream,50,1,0,19,32,97,35,"50,69","67,59",TRUE,"50,43",Alloga Logi Filorga,2024-08-12 00:00:00
3372290000280,7136606,Lazartigue,Clear Anti-Dandruff Regulating Shampoo 2 ,250,4,2,1,5,12,1,"9,26","12,35",TRUE,"8,82",Alloga Logi Lazartigue,2024-12-03 09:57:00
3274872458628,,Givenchy,Prisme Libre Loose Powder,10,4,0,0,0,0,0,,"34,49",TRUE,,,
8809751113838,,Goodal,Houttuynia Cordata Calming Pad,70,4,2,0,0,0,0,"13,42","14,43",TRUE,,,
8445098419884,,Garnier,Ambre Solaire BB Cream Super UV,50,3,4,8,15,20,0,"8,26","10,33",TRUE,"7,95",LOreal MassMarket,2024-09-19 10:05:00
3380810483673,80080009,Clarins,Supra Lift & Curl Mascara ,8,4,2,0,2,7,3,"18,03","19,03",TRUE,"15,88",Engel,2024-12-04 09:22:00
8809784600152,S1040004,Torriden,SOLID-IN Lip Essence,11,4,0,1,1,1,0,,"3,75",TRUE,"3,75",Cosibella,2025-06-09 00:00:00
5200142101800,LAB1389,Youth Lab,Cellulite Free Serum,200,4,1,0,0,0,0,"13,4","13,4",TRUE,"13,4",YouthLab,2025-06-05 12:36:00
8809642711648,,Dr Jart,Cicapair Enzyme Cleansing Foam,100,4,0,0,0,0,0,,"12,85",TRUE,,,
8432225131801,,Revlon,Gift Set Uniq One All in One Hair Treatment Spray 150 mL + Special Edition 50 mL,1,4,0,0,0,0,0,"7,2","9,45",FALSE,,,
3701129800553,7123562,Bioderma,Pigmentbio Foaming Cream ,500,1,19,68,140,366,128,"14,34","18,15",TRUE,"14,09",Bioderma,2024-07-22 09:34:00
3474630146877,E1603101,Shu Uemura,Silk Bloom Hair Mask ,500,4,0,0,2,5,0,48,"49,7",TRUE,48,LOreal Shu Uemura,2024-10-07 16:31:00
